% Time	SBX	SBY	SBZ	FRX	FRY	FRZ	FLX	FLY	FLZ	WRX	WRY	WRZ	WLX	WLY	WLZ	head x	head y	head z	hip x	hip y	hip z	³ß		diff z	diff y	slope
76.767	0.0112	0.0643	2.1451	0.0922	-0.2506	2.5573	0.0054	-0.4507	2.5509	0.3698	0.0196	1.9706	-0.3051	0.032	1.9723	0.009	0.4315	1.4938	-0.0587	0.0567	2.1111	0.701		0.6173	0.3748	58.73554169
76.8	0.0079	0.0621	2.1419	0.0892	-0.2566	2.5641	0.001	-0.4462	2.5542	0.3503	0.0522	1.9534	-0.3049	0.0318	1.9721	0.0083	0.4325	1.4945	-0.063	0.0543	2.1071	0.706		0.6126	0.3782	58.31012085
76.834	0.006	0.061	2.14	0.066	-0.2884	2.5201	-0.0009	-0.4416	2.5584	0.3497	0.0535	1.9525	-0.3046	0.0322	1.9717	0.0081	0.434	1.4944	-0.0649	0.053	2.105	0.71		0.6106	0.381	58.03680932
76.867	0.0059	0.061	2.1392	0.0698	-0.288	2.5212	-0.0008	-0.4278	2.5713	0.3497	0.0535	1.9526	-0.3042	0.0321	1.9715	0.008	0.4344	1.4945	-0.0651	0.0528	2.104	0.712		0.6095	0.3816	57.94985447
76.9	0.0052	0.0596	2.1399	0.0872	-0.3051	2.5318	0.001	-0.4196	2.5897	0.3492	0.0546	1.952	-0.3039	0.0321	1.9716	0.0081	0.4347	1.4945	-0.0652	0.0525	2.1042	0.711		0.6097	0.3822	57.91781284
76.934	0.0049	0.0593	2.1404	0.0972	-0.3665	2.5957	-0.0023	-0.4114	2.6164	0.3492	0.0546	1.952	-0.3034	0.0328	1.9706	0.0083	0.4348	1.4947	-0.0652	0.0525	2.1042	0.711		0.6095	0.3823	57.90260597
76.967	-0.0002	0.0592	2.1426	0.1542	-0.4092	2.5456	-0.006	-0.3883	2.6227	0.3498	0.053	1.9532	-0.3029	0.033	1.97	0.0087	0.4353	1.4951	-0.0695	0.0531	2.1052	0.705		0.6101	0.3822	57.93472105
77	-0.0003	0.0597	2.1435	0.1311	-0.3748	2.5092	-0.0015	-0.3638	2.6391	0.3499	0.053	1.9532	-0.2938	0.0493	1.9564	0.0093	0.4356	1.4954	-0.0695	0.0531	2.1056	0.706		0.6102	0.3825	57.91871833
77.034	-0.0033	0.0602	2.1483	0.1267	-0.3985	2.4728	0.0036	-0.3387	2.6485	0.351	0.0504	1.9549	-0.2941	0.0476	1.9566	0.011	0.4367	1.4965	-0.0718	0.054	2.109	0.692		0.6125	0.3827	58.00218503
77.067	0.0001	0.0637	2.1519	0.1083	-0.395	2.4573	0.0354	-0.3756	2.7328	0.3509	0.0505	1.955	-0.2938	0.0481	1.9562	0.0122	0.4373	1.4983	-0.0685	0.0559	2.1117	0.689		0.6134	0.3814	58.12746756
77.1	0.0034	0.0639	2.1574	0.1055	-0.4059	2.4401	0.0414	-0.3774	2.7351	0.351	0.0504	1.9555	-0.2935	0.0487	1.9558	0.0136	0.4375	1.4999	-0.0648	0.0571	2.1168	0.676		0.6169	0.3804	58.34070685
77.134	0.0095	0.0636	2.1617	0.1027	-0.4231	2.4194	0.0331	-0.3463	2.7596	0.3517	0.0499	1.9574	-0.2937	0.0484	1.9561	0.0151	0.4379	1.5023	-0.0583	0.0571	2.1217	0.67		0.6194	0.3808	58.41727743
77.167	0.014	0.0638	2.1661	0.077	-0.4312	2.4104	-0.0021	-0.2577	2.6881	0.3519	0.0497	1.9579	-0.3024	0.0321	1.9686	0.0162	0.4383	1.5048	-0.0538	0.0579	2.1268	0.66		0.622	0.3804	58.5510631
77.2	0.0167	0.0671	2.1699	0.1104	-0.4396	2.5815	-0.0065	-0.2533	2.6948	0.3526	0.0489	1.96	-0.2937	0.0486	1.9563	0.0177	0.4401	1.5085	-0.051	0.0619	2.1316	0.653		0.6231	0.3782	58.74370738
77.234	0.0195	0.068	2.1724	0.103	-0.4575	2.5651	-0.0108	-0.2454	2.7035	0.3708	0.0209	1.9783	-0.2935	0.0489	1.9563	0.0189	0.4416	1.5117	-0.0481	0.063	2.1346	0.649		0.6229	0.3786	58.70867311
77.267	0.021	0.0695	2.1748	0.0936	-0.4941	2.5408	-0.015	-0.2511	2.7356	0.3563	0.0477	1.9711	-0.2931	0.0498	1.9565	0.0203	0.4435	1.5166	-0.0472	0.0647	2.1362	0.643		0.6196	0.3788	58.5599623
77.3	0.0218	0.0705	2.1759	0.092	-0.506	2.539	-0.0051	-0.2511	2.7564	0.3559	0.0486	1.9708	-0.2928	0.052	1.9571	0.0208	0.4457	1.5196	-0.0468	0.0664	2.1373	0.642		0.6177	0.3793	58.44790601
77.334	0.0243	0.0713	2.1777	0.0885	-0.5058	2.5243	-0.0064	-0.2524	2.7787	0.3556	0.049	1.9707	-0.2925	0.054	1.9574	0.0215	0.4494	1.5243	-0.0448	0.0674	2.1389	0.636		0.6146	0.382	58.13729363
77.367	0.0259	0.0715	2.1777	0.0818	-0.5059	2.5182	-0.026	-0.1923	2.6619	0.3547	0.0502	1.9701	-0.2927	0.0541	1.9579	0.0217	0.452	1.5264	-0.0436	0.0677	2.1389	0.639		0.6125	0.3843	57.8946653
77.4	0.0252	0.0716	2.1774	0.0799	-0.5018	2.516	-0.0324	-0.1718	2.6199	0.3543	0.0506	1.9699	-0.2919	0.056	1.9578	0.0222	0.4547	1.5301	-0.0444	0.0678	2.1387	0.638		0.6086	0.3869	57.5550094
77.434	0.025	0.072	2.1761	0.0785	-0.4886	2.5309	-0.0277	-0.1862	2.6532	0.3542	0.0507	1.9696	-0.2918	0.0566	1.9578	0.0221	0.457	1.5315	-0.0452	0.0687	2.1371	0.641		0.6056	0.3883	57.33272603
77.467	0.0223	0.0724	2.1738	0.0829	-0.471	2.5484	-0.0102	-0.213	2.694	0.3539	0.0505	1.9691	-0.2914	0.0576	1.9575	0.0221	0.4598	1.5324	-0.0484	0.0693	2.1345	0.646		0.6021	0.3905	57.03403569
77.5	0.0236	0.0726	2.1712	0.0808	-0.4643	2.5532	-0.0311	-0.1908	2.6287	0.3538	0.0505	1.969	-0.2908	0.0589	1.9566	0.022	0.4609	1.5323	-0.0475	0.0696	2.1326	0.65		0.6003	0.3913	56.9020528
77.534	0.0261	0.0747	2.1678	0.0775	-0.4489	2.5629	-0.011	-0.2226	2.6569	0.3537	0.0499	1.9679	-0.2908	0.059	1.9565	0.022	0.4617	1.5321	-0.0455	0.071	2.1297	0.658		0.5976	0.3907	56.82407162
77.567	0.0265	0.0753	2.1662	0.0783	-0.4323	2.579	-0.0092	-0.2275	2.655	0.353	0.0494	1.9669	-0.2908	0.059	1.9564	0.0218	0.4623	1.531	-0.0451	0.0713	2.1275	0.659		0.5965	0.391	56.75554495
77.6	0.0269	0.0756	2.1651	0.0774	-0.4258	2.5877	0.0103	-0.2495	2.565	0.3528	0.0497	1.9666	-0.2907	0.0591	1.9563	0.0217	0.4623	1.5306	-0.0447	0.0715	2.1264	0.662		0.5958	0.3908	56.73813741
77.634	0.0273	0.0761	2.1643	0.0797	-0.4107	2.6133	-0.0215	-0.2623	2.5618	0.3525	0.0497	1.9661	-0.2905	0.0589	1.956	0.0217	0.4623	1.5302	-0.0443	0.0717	2.1255	0.664		0.5953	0.3906	56.72952711
77.667	0.0273	0.0762	2.1643	0.08	-0.4025	2.6271	0.0039	-0.3165	2.5493	0.3521	0.0506	1.9656	-0.2904	0.0589	1.9558	0.0217	0.4623	1.5293	-0.0442	0.0716	2.1255	0.664		0.5962	0.3907	56.76249284
77.7	0.0335	0.076	2.1644	0.0813	-0.3988	2.6415	0.0073	-0.3231	2.5416	0.3522	0.0506	1.9654	-0.2903	0.0589	1.9558	0.0216	0.4621	1.529	-0.0365	0.0699	2.1266	0.664		0.5976	0.3922	56.72343666
77.734	0.0199	0.0798	2.1705	0.0773	-0.3894	2.6786	-0.0178	-0.3303	2.5082	0.3524	0.0506	1.9651	-0.2903	0.0587	1.9557	0.0217	0.4612	1.5287	-0.0459	0.0735	2.1294	0.647		0.6007	0.3877	57.16124843
77.767	0.0153	0.0838	2.1737	0.0782	-0.3729	2.6856	0.0021	-0.3406	2.4914	0.3529	0.0506	1.9647	-0.2976	0.0452	1.9664	0.0218	0.4612	1.5284	-0.0505	0.0774	2.133	0.648		0.6046	0.3838	57.59262511
77.8	0.0121	0.0852	2.1758	0.0772	-0.3561	2.6977	0.0021	-0.3463	2.4866	0.3535	0.05	1.9649	-0.2936	0.0515	1.9612	0.0219	0.4601	1.5275	-0.0534	0.079	2.1345	0.643		0.607	0.3811	57.87767815
